iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7929,185.85083,1000.0,0.81776,0.834073,0.0,0.0,0.058738,80082.0,0.142865,0.24451,0.175983,0.342305,-0.057252,0.674657,6.643424,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156033,-0.008614,0.0,0.0,-0.077015,-0.018277,-0.014786,-0.027201,0.838008,-0.040198,-0.099191,-0.00805,-0.026344,1.860055,4.427381,-0.081679,-0.000955,-0.518493,4.458333,0.019543,0.092157,0.145043
7930,189.698547,1000.0,0.813754,0.836471,0.0,0.0,0.058734,80083.0,0.140019,0.242431,0.176795,0.338368,-0.056091,0.634212,6.680482,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144918,-0.010735,0.0,0.0,-0.071083,-0.018384,-0.01458,-0.026875,0.830686,-0.040274,-0.099453,-0.00801,-0.022853,1.862575,4.427641,-0.082377,-0.000616,-0.339896,4.333333,0.021046,0.085592,0.132469
7931,188.271713,1000.0,0.809147,0.822651,0.0,0.0,0.058652,83975.0,0.147294,0.248832,0.194621,0.366372,-0.058583,0.703134,6.653295,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140774,-0.011007,0.0,0.0,-0.075989,-0.018546,-0.014978,-0.027217,0.84063,-0.041951,-0.103251,-0.007921,-0.025857,1.852247,4.407923,-0.083825,-0.000861,-0.464329,4.818182,0.02123,0.082136,0.134829
7932,189.456375,1000.0,0.823583,0.838428,0.0,0.0,0.058801,58347.0,0.133127,0.245277,0.17132,0.315953,-0.053093,0.640822,6.678443,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147138,-0.009033,0.0,0.0,-0.069362,-0.017783,-0.0129,-0.026068,0.842012,-0.039262,-0.09431,-0.007014,-0.024247,1.881998,4.436452,-0.075047,-0.000793,-0.451203,4.227273,0.01975,0.074767,0.115915
7933,191.792343,1000.0,0.787905,0.836855,0.0,0.0,0.058783,75534.0,0.143274,0.245761,0.190348,0.338826,-0.056461,0.679081,6.635526,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138449,-0.009689,0.0,0.0,-0.074552,-0.018008,-0.014151,-0.026485,0.838357,-0.040636,-0.102105,-0.008028,-0.024692,1.864502,4.42047,-0.078024,-0.000842,-0.250514,4.045455,0.025927,0.090777,0.139653
7934,189.600204,1000.0,0.791033,0.832759,0.0,0.0,0.058746,69108.0,0.149456,0.254069,0.190323,0.356447,-0.057865,0.690617,6.658525,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147046,-0.009224,0.0,0.0,-0.074603,-0.018543,-0.014329,-0.027336,0.832373,-0.042567,-0.102213,-0.008713,-0.024554,1.856751,4.399027,-0.081585,-0.000851,-0.466425,3.875,0.021805,0.084718,0.134627
7935,190.368835,1000.0,0.819749,0.856596,0.0,0.0,0.058806,63439.0,0.142672,0.244615,0.176754,0.349282,-0.055194,0.678247,6.660079,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151511,-0.00936,0.0,0.0,-0.074687,-0.018273,-0.014469,-0.027588,0.839986,-0.040308,-0.101323,-0.007437,-0.025621,1.867569,4.424984,-0.081295,-0.0007,-0.374901,4.416667,0.01971,0.083669,0.131925
7936,188.523193,1000.0,0.802651,0.841767,0.0,0.0,0.058795,65365.0,0.138422,0.243456,0.179213,0.337262,-0.055465,0.675907,6.663673,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143498,-0.011281,0.0,0.0,-0.073813,-0.018076,-0.014327,-0.027393,0.836805,-0.040353,-0.100593,-0.007264,-0.025401,1.872934,4.426089,-0.0787,-0.000731,-0.526747,4.75,0.022189,0.092652,0.097582
7937,189.828278,1000.0,0.83753,0.827399,0.0,0.0,0.058892,61725.0,0.139924,0.249707,0.180247,0.341102,-0.058656,0.674886,6.66159,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150015,-0.012541,0.0,0.0,-0.075229,-0.018398,-0.014971,-0.027386,0.839629,-0.040578,-0.095453,-0.007591,-0.026918,1.862511,4.418852,-0.08197,-0.000733,-0.318288,4.083333,0.018765,0.079562,0.14335
7938,188.020294,994.070007,0.808974,0.835602,0.0,0.041667,0.058844,72304.0,0.146028,0.245556,0.194298,0.355561,-0.057951,0.714479,6.642707,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.496913,-0.146106,-0.009758,0.0,-0.000417,-0.076732,-0.018132,-0.014417,-0.026775,0.837354,-0.041942,-0.106211,-0.007894,-0.025882,1.847929,4.385375,-0.080354,-0.000811,-0.4344,4.25,0.020162,0.084582,0.116127
7939,191.258484,1000.0,0.835795,0.8353,0.0,0.0,0.058886,80167.0,0.143207,0.248045,0.18356,0.361335,-0.060351,0.696721,6.613194,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153605,-0.011746,0.0,0.0,-0.080091,-0.01862,-0.015735,-0.028142,0.836618,-0.041545,-0.099973,-0.008899,-0.027338,1.859656,4.411651,-0.084926,-0.000889,-0.327322,4.416667,0.015458,0.090501,0.125632
7940,188.004532,1000.0,0.798694,0.835791,0.0,0.0,0.058939,66256.0,0.142122,0.248338,0.190957,0.343859,-0.056964,0.669872,6.66781,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.129544,-0.010376,0.0,0.0,-0.077051,-0.018251,-0.014117,-0.027558,0.840468,-0.040966,-0.10416,-0.007519,-0.02683,1.873904,4.416444,-0.080578,-0.000715,-0.437423,3.791667,0.019673,0.073352,0.132087
7941,189.582138,1000.0,0.798797,0.831978,0.0,0.0,0.058899,73345.0,0.139566,0.24609,0.182176,0.332022,-0.05468,0.665299,6.652715,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146778,-0.008655,0.0,0.0,-0.073184,-0.017632,-0.013735,-0.026518,0.847589,-0.041019,-0.101554,-0.008388,-0.026413,1.877512,4.417845,-0.076506,-0.0008,-0.372253,4.956522,0.022479,0.085437,0.127146
7942,189.780945,1000.0,0.838136,0.833005,0.0,0.0,0.058845,78570.0,0.135008,0.244559,0.173243,0.32979,-0.054208,0.659637,6.625013,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144453,-0.008729,0.0,0.0,-0.070166,-0.017766,-0.013579,-0.02619,0.842071,-0.039895,-0.098222,-0.0084,-0.023685,1.879635,4.428963,-0.076841,-0.000709,-0.405696,4.304348,0.019564,0.074285,0.122155
7943,188.140137,1000.0,0.797418,0.830002,0.0,0.0,0.058924,57483.0,0.148901,0.246513,0.195404,0.392381,-0.062725,0.751733,6.688341,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150019,-0.011736,0.0,0.0,-0.08245,-0.018934,-0.016594,-0.028871,0.827397,-0.041793,-0.10353,-0.009005,-0.027159,1.847366,4.413896,-0.089225,-0.000752,-0.524954,4.125,0.017621,0.065352,0.143246
7944,191.587357,1000.0,0.823272,0.846645,0.0,0.0,0.058991,76713.0,0.132799,0.238639,0.180113,0.322912,-0.053406,0.638104,6.708781,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.1423,-0.008761,0.0,0.0,-0.069864,-0.017554,-0.013329,-0.025394,0.842653,-0.040053,-0.093397,-0.006393,-0.023598,1.880455,4.43644,-0.075647,-0.000651,-0.322943,4.869565,0.022898,0.086091,0.112904
7945,187.769379,1000.0,0.831112,0.832671,0.0,0.0,0.059048,72068.0,0.134528,0.247482,0.166162,0.318875,-0.053788,0.629886,6.708402,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148701,-0.00985,0.0,0.0,-0.071901,-0.018111,-0.013854,-0.026796,0.839114,-0.040047,-0.095325,-0.007636,-0.023747,1.875548,4.423515,-0.07879,-0.000619,-0.44785,4.083333,0.018224,0.083727,0.117481
7946,187.231339,1000.0,0.810657,0.840701,0.0,0.0,0.059076,73094.0,0.146612,0.241868,0.177675,0.368082,-0.061708,0.707413,6.698873,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15154,-0.012031,0.0,0.0,-0.082271,-0.018928,-0.015707,-0.029831,0.823853,-0.042582,-0.103276,-0.00847,-0.026869,1.855926,4.411349,-0.088886,-0.001189,-0.456134,3.652174,0.023482,0.079371,0.125881
7947,189.464218,1000.0,0.834487,0.823166,0.0,0.0,0.058992,70782.0,0.144795,0.239786,0.171352,0.329079,-0.053245,0.629629,6.753737,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142379,-0.011482,0.0,0.0,-0.07107,-0.018051,-0.01473,-0.026287,0.840829,-0.040781,-0.099977,-0.007523,-0.023645,1.861462,4.429729,-0.079176,-0.00055,-0.345685,4.0,0.018894,0.09147,0.124743
7948,187.41333,1000.0,0.809566,0.825987,0.0,0.0,0.059031,79328.0,0.139018,0.24016,0.185682,0.324544,-0.053946,0.660987,6.742763,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.13849,-0.008554,0.0,0.0,-0.070768,-0.017668,-0.012911,-0.026149,0.849275,-0.039515,-0.096823,-0.006549,-0.024363,1.87529,4.435172,-0.075545,-0.000778,-0.49402,4.761905,0.021634,0.091738,0.137413
7949,189.787384,1000.0,0.800772,0.839246,0.0,0.0,0.059059,64908.0,0.135525,0.247034,0.184606,0.336562,-0.056495,0.683424,6.742433,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146206,-0.010118,0.0,0.0,-0.073607,-0.017922,-0.013796,-0.026656,0.846626,-0.041069,-0.096602,-0.008195,-0.025698,1.874546,4.419411,-0.078801,-0.000881,-0.471335,4.666667,0.021536,0.087884,0.113343
7950,192.119904,1000.0,0.805233,0.83445,0.0,0.0,0.059096,79543.0,0.144314,0.243786,0.189664,0.356646,-0.057838,0.744171,6.664787,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146877,-0.009482,0.0,0.0,-0.075541,-0.017966,-0.013973,-0.027203,0.847392,-0.040414,-0.097712,-0.007656,-0.02549,1.866217,4.425465,-0.079247,-0.000984,-0.407795,4.25,0.020331,0.080555,0.113925
7951,192.172287,1000.0,0.841419,0.835592,0.0,0.0,0.059161,80249.0,0.142005,0.241565,0.173277,0.339842,-0.058598,0.675958,6.683187,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153944,-0.010753,0.0,0.0,-0.076892,-0.018482,-0.014635,-0.028843,0.833293,-0.04133,-0.099526,-0.007566,-0.025882,1.861118,4.423978,-0.083302,-0.000727,-0.338913,4.565217,0.017141,0.090079,0.126657
7952,188.452347,1000.0,0.809759,0.850241,0.0,0.0,0.05914,79134.0,0.146492,0.248407,0.193561,0.367019,-0.060029,0.709888,6.724864,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140886,-0.010656,0.0,0.0,-0.080119,-0.018797,-0.015723,-0.028569,0.83548,-0.043123,-0.105686,-0.008578,-0.026343,1.858939,4.398978,-0.085816,-0.000914,-0.48286,4.625,0.018657,0.07705,0.137797
7953,185.92392,1000.0,0.815003,0.850948,0.0,0.0,0.059098,79962.0,0.150067,0.248294,0.189186,0.381765,-0.063724,0.731612,6.672807,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153551,-0.012348,0.0,0.0,-0.08669,-0.019417,-0.017322,-0.030414,0.826986,-0.044043,-0.107522,-0.009444,-0.02769,1.84463,4.391686,-0.092126,-0.001182,-0.57025,4.416667,0.022087,0.089404,0.133933
7954,187.946442,1000.0,0.806074,0.835982,0.0,0.0,0.059054,80303.0,0.142524,0.248267,0.171386,0.332945,-0.056814,0.639062,6.71476,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151229,-0.011814,0.0,0.0,-0.075819,-0.018532,-0.015257,-0.028208,0.838024,-0.041111,-0.09793,-0.008279,-0.026031,1.86052,4.4152,-0.083801,-0.00095,-0.354557,4.666667,0.022918,0.08045,0.130169
7955,189.844742,1000.0,0.809108,0.831099,0.0,0.0,0.059158,79772.0,0.14182,0.248373,0.185827,0.335751,-0.05751,0.671227,6.721478,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144071,-0.010665,0.0,0.0,-0.07513,-0.018139,-0.014019,-0.02721,0.847353,-0.040521,-0.100316,-0.007528,-0.025822,1.866633,4.41694,-0.081021,-0.0008,-0.33809,34.583336,0.01962,0.101738,0.130693
7956,191.974472,1000.0,0.826447,0.839064,0.0,0.0,0.059165,67412.0,0.143218,0.245395,0.185702,0.338446,-0.05597,0.673473,6.751268,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150389,-0.008524,0.0,0.0,-0.073642,-0.017721,-0.014281,-0.02602,0.840459,-0.041299,-0.098792,-0.008734,-0.025311,1.863923,4.415982,-0.078047,-0.000658,-0.240868,4.347826,0.018565,0.086941,0.134159
7957,187.102951,1000.0,0.805382,0.831103,0.0,0.0,0.05906,80386.0,0.135706,0.244416,0.183327,0.333221,-0.056739,0.657748,6.697166,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150668,-0.011324,0.0,0.0,-0.073918,-0.018254,-0.014437,-0.02789,0.838062,-0.040563,-0.097796,-0.007219,-0.024505,1.880746,4.420361,-0.080847,-0.00094,-0.478263,4.083333,0.017897,0.083187,0.136717
7958,188.281525,1000.0,0.803102,0.843644,0.0,0.0,0.059094,80168.0,0.147689,0.248371,0.181891,0.354149,-0.060694,0.66374,6.75603,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149825,-0.012691,0.0,0.0,-0.082234,-0.018727,-0.016329,-0.02983,0.82865,-0.040738,-0.103644,-0.008449,-0.028026,1.854469,4.413718,-0.087825,-0.000745,-0.404639,4.083333,0.018434,0.081848,0.125849
7959,190.944443,1000.0,0.860524,0.835723,0.0,0.0,0.058986,80593.0,0.135974,0.241267,0.188269,0.345967,-0.058559,0.709338,6.702863,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.1541,-0.010999,0.0,0.0,-0.07513,-0.017701,-0.01374,-0.02631,0.838886,-0.039261,-0.092606,-0.007251,-0.02544,1.879139,4.443522,-0.079581,-0.000999,-0.376875,4.25,0.020561,0.094164,0.121188
7960,188.367493,1000.0,0.802434,0.837181,0.0,0.0,0.058956,81786.0,0.145329,0.252931,0.186343,0.35919,-0.060093,0.688264,6.69773,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145352,-0.011389,0.0,0.0,-0.080766,-0.018925,-0.016227,-0.029283,0.832077,-0.042514,-0.101982,-0.00892,-0.02747,1.860426,4.400379,-0.086868,-0.000688,-0.363205,4.347826,0.020844,0.086117,0.128495
7961,191.014526,1000.0,0.837365,0.835406,0.0,0.0,0.059057,78849.0,0.130971,0.24103,0.172205,0.312659,-0.051892,0.632499,6.751425,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14229,-0.008623,0.0,0.0,-0.065025,-0.017517,-0.012991,-0.02552,0.846879,-0.037901,-0.092786,-0.006596,-0.021731,1.881459,4.453868,-0.075315,-0.000704,-0.377393,3.916667,0.017825,0.072282,0.124737
7962,191.364441,1000.0,0.809126,0.837897,0.0,0.0,0.059076,82259.0,0.139978,0.248124,0.17648,0.33961,-0.057201,0.664555,6.71839,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145636,-0.010619,0.0,0.0,-0.075145,-0.01835,-0.014568,-0.027732,0.840017,-0.041632,-0.100727,-0.008595,-0.025828,1.87435,4.417735,-0.082047,-0.000812,-0.262174,4.521739,0.017528,0.091384,0.133203
7963,191.316254,1000.0,0.814467,0.832243,0.0,0.0,0.058914,64866.0,0.139533,0.246484,0.187854,0.34024,-0.054697,0.695711,6.724998,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141904,-0.010379,0.0,0.0,-0.074637,-0.017729,-0.013575,-0.026432,0.844602,-0.040702,-0.095948,-0.007052,-0.028089,1.875877,4.42194,-0.076868,-0.00088,-0.355167,4.291667,0.018229,0.080462,0.133559
7964,190.256989,1000.0,0.850625,0.827384,0.0,0.0,0.058908,82205.0,0.143709,0.246504,0.185559,0.340368,-0.058618,0.691662,6.739645,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150796,-0.010491,0.0,0.0,-0.078662,-0.017917,-0.014322,-0.027341,0.844632,-0.04079,-0.101559,-0.00781,-0.027477,1.862075,4.42219,-0.080847,-0.000689,-0.361558,4.304348,0.016956,0.068012,0.136896
7965,187.930359,1000.0,0.82045,0.842815,0.0,0.0,0.0589,82463.0,0.13813,0.242764,0.181358,0.343697,-0.055788,0.691074,6.734258,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149522,-0.008536,0.0,0.0,-0.072378,-0.017845,-0.014442,-0.026007,0.841289,-0.04079,-0.096896,-0.008205,-0.024556,1.86612,4.423457,-0.078956,-0.000821,-0.450787,4.73913,0.017647,0.071341,0.120274
7966,193.905869,1000.0,0.8241,0.838789,0.0,0.0,0.058913,79740.0,0.129758,0.241718,0.178173,0.321665,-0.054343,0.691811,6.72294,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15096,-0.008835,0.0,0.0,-0.071842,-0.017376,-0.013231,-0.025905,0.853905,-0.038942,-0.093328,-0.007234,-0.025874,1.887999,4.443267,-0.074568,-0.000766,-0.242523,4.291667,0.022094,0.077117,0.140148
7967,188.988541,1000.0,0.806155,0.826282,0.0,0.0,0.05898,79604.0,0.135477,0.241466,0.17666,0.334153,-0.056283,0.645482,6.772995,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142344,-0.011135,0.0,0.0,-0.076858,-0.018343,-0.014735,-0.028282,0.836235,-0.040104,-0.100637,-0.007175,-0.02709,1.880231,4.431791,-0.08168,-0.000941,-0.380376,5.125,0.020281,0.080504,0.111467
7968,191.19696,1000.0,0.823827,0.843575,0.0,0.0,0.059007,73491.0,0.134151,0.236995,0.175267,0.328684,-0.054332,0.662261,6.776264,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147643,-0.008227,0.0,0.0,-0.07399,-0.01737,-0.013255,-0.026362,0.846961,-0.03817,-0.095965,-0.007257,-0.027233,1.882377,4.450658,-0.076092,-0.000739,-0.359746,4.375,0.022953,0.082228,0.150441
7969,190.117538,1000.0,0.8085,0.836551,0.0,0.0,0.059069,66001.0,0.137951,0.242931,0.185365,0.337562,-0.053981,0.660414,6.76989,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144601,-0.009122,0.0,0.0,-0.071865,-0.017414,-0.013774,-0.025198,0.838714,-0.039437,-0.096022,-0.008008,-0.023896,1.870795,4.438182,-0.077067,-0.000752,-0.369741,4.608696,0.018968,0.090028,0.123912
7970,189.128525,1000.0,0.801721,0.835742,0.0,0.0,0.059034,82317.0,0.146712,0.245735,0.188463,0.362563,-0.061576,0.69206,6.749384,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.1481,-0.011682,0.0,0.0,-0.081881,-0.018818,-0.016343,-0.029777,0.832445,-0.042067,-0.103085,-0.008323,-0.027376,1.85718,4.405493,-0.087735,-0.000878,-0.396192,4.869565,0.019974,0.082445,0.130498
7971,186.268433,1000.0,0.820655,0.856328,0.0,0.0,0.059023,80017.0,0.143511,0.248141,0.180474,0.346179,-0.057572,0.681589,6.78907,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149464,-0.010858,0.0,0.0,-0.077135,-0.018221,-0.015026,-0.027345,0.84189,-0.041882,-0.101224,-0.007804,-0.026305,1.864538,4.412848,-0.082374,-0.000917,-0.552827,4.208333,0.019405,0.072836,0.14304
7972,188.121216,1000.0,0.782936,0.831702,0.0,0.0,0.058996,79506.0,0.14522,0.245626,0.18479,0.35261,-0.057558,0.712274,6.801188,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146352,-0.008688,0.0,0.0,-0.078011,-0.018086,-0.014166,-0.027636,0.844527,-0.041405,-0.09968,-0.00779,-0.026965,1.86543,4.411026,-0.081067,-0.000849,-0.567909,4.416667,0.022018,0.091594,0.13981
7973,188.355804,1000.0,0.825609,0.840851,0.0,0.0,0.059056,84972.0,0.137505,0.247858,0.17992,0.321971,-0.054173,0.667074,6.793771,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143048,-0.008216,0.0,0.0,-0.072246,-0.017796,-0.013516,-0.026394,0.851314,-0.042045,-0.101464,-0.008269,-0.025551,1.877077,4.415842,-0.075065,-0.000868,-0.520737,4.523809,0.020944,0.079359,0.138509
7974,184.789963,1000.0,0.804834,0.815823,0.0,0.0,0.059113,82396.0,0.141328,0.248265,0.173152,0.335595,-0.054441,0.656329,6.785024,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14895,-0.010002,0.0,0.0,-0.072062,-0.018092,-0.014209,-0.026268,0.834778,-0.041261,-0.099682,-0.008021,-0.02421,1.866206,4.410942,-0.079968,-0.00064,-0.516498,4.409091,0.021367,0.091938,0.133204
7975,185.460617,1000.0,0.839553,0.825842,0.0,0.0,0.058987,81621.0,0.141417,0.245003,0.191948,0.351114,-0.060302,0.690664,6.795463,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137309,-0.011913,0.0,0.0,-0.082345,-0.018577,-0.015295,-0.028989,0.840845,-0.041087,-0.103764,-0.007854,-0.029353,1.871081,4.42227,-0.084393,-0.000953,-0.534954,3.652174,0.017618,0.092228,0.110047
7976,190.353806,1000.0,0.809761,0.829567,0.0,0.0,0.059161,64739.0,0.138077,0.250137,0.17861,0.319577,-0.055043,0.653544,6.810754,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146758,-0.008939,0.0,0.0,-0.074993,-0.017713,-0.013286,-0.026473,0.84699,-0.040294,-0.09798,-0.00843,-0.027499,1.872727,4.420974,-0.076917,-0.000681,-0.366464,4.208333,0.01826,0.08808,0.133876
7977,189.277634,1000.0,0.820206,0.846547,0.0,0.0,0.059164,80311.0,0.13756,0.24072,0.172996,0.343681,-0.057806,0.678808,6.76989,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150807,-0.009772,0.0,0.0,-0.078263,-0.018217,-0.014787,-0.028541,0.837844,-0.039096,-0.09845,-0.007999,-0.026899,1.873067,4.44,-0.084186,-0.000719,-0.38473,4.416667,0.019274,0.082052,0.104483
7978,188.544266,1000.0,0.804078,0.855829,0.0,0.0,0.059203,80553.0,0.138899,0.241711,0.190288,0.357025,-0.057274,0.727812,6.795873,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146584,-0.009503,0.0,0.0,-0.074047,-0.018072,-0.01442,-0.026913,0.837299,-0.041013,-0.097137,-0.008419,-0.024583,1.873212,4.427933,-0.080686,-0.000764,-0.49304,4.5,0.018092,0.071123,0.113661
7979,187.509613,1000.0,0.828684,0.856977,0.0,0.0,0.059221,79328.0,0.133149,0.238783,0.178964,0.331343,-0.056126,0.68373,6.780166,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153604,-0.009442,0.0,0.0,-0.072891,-0.017751,-0.014177,-0.026397,0.846504,-0.03944,-0.094093,-0.007842,-0.024906,1.880495,4.442213,-0.078775,-0.000893,-0.44335,4.541667,0.016383,0.079654,0.124587
7980,187.171188,1000.0,0.814073,0.8175,0.0,0.0,0.059222,79775.0,0.138871,0.242915,0.193176,0.336534,-0.057386,0.686684,6.78814,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138659,-0.010789,0.0,0.0,-0.075415,-0.018036,-0.014111,-0.026685,0.842465,-0.041039,-0.098995,-0.00735,-0.025973,1.873785,4.425708,-0.080421,-0.000789,-0.472414,4.25,0.017045,0.084736,0.130936
7981,186.882828,1000.0,0.811715,0.839706,0.0,0.0,0.059269,79911.0,0.138694,0.248969,0.18472,0.364816,-0.062178,0.711412,6.789555,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149562,-0.013295,0.0,0.0,-0.083274,-0.018971,-0.016545,-0.030216,0.827586,-0.040593,-0.102467,-0.008442,-0.02841,1.873666,4.416452,-0.089257,-0.000642,-0.578609,4.166667,0.020135,0.076688,0.125139
7982,186.956558,1000.0,0.80519,0.838513,0.0,0.0,0.059292,66090.0,0.139832,0.247989,0.175299,0.328139,-0.058254,0.630864,6.78052,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143499,-0.010725,0.0,0.0,-0.076941,-0.018284,-0.014007,-0.027704,0.835223,-0.041568,-0.100627,-0.008392,-0.027892,1.869232,4.410828,-0.081188,-0.000652,-0.531875,3.869565,0.020835,0.075523,0.127598
7983,191.299942,1000.0,0.804241,0.850164,0.0,0.0,0.059263,80082.0,0.138514,0.245605,0.179686,0.359824,-0.0605,0.714542,6.833374,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.1572,-0.011019,0.0,0.0,-0.078958,-0.018769,-0.016058,-0.028957,0.836752,-0.040785,-0.099631,-0.00867,-0.0261,1.874548,4.418746,-0.086935,-0.00077,-0.385248,5.166667,0.020788,0.077078,0.125986
7984,187.979706,1000.0,0.792501,0.836679,0.0,0.0,0.059354,81827.0,0.134787,0.247121,0.176696,0.330793,-0.053533,0.671166,6.785216,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143147,-0.009984,0.0,0.0,-0.076546,-0.018039,-0.014402,-0.027911,0.848561,-0.041755,-0.104078,-0.00756,-0.028658,1.883193,4.410311,-0.077082,-0.000872,-0.455068,3.913043,0.021171,0.07652,0.148324
7985,188.193024,1000.0,0.795413,0.821444,0.0,0.0,0.059458,81682.0,0.136028,0.238826,0.188625,0.338118,-0.054243,0.679073,6.833816,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15168,-0.008574,0.0,0.0,-0.070814,-0.017565,-0.014378,-0.025662,0.844604,-0.040298,-0.098362,-0.007169,-0.024139,1.874618,4.429991,-0.077007,-0.000856,-0.471196,4.478261,0.0202,0.07752,0.124731
7986,190.094833,1000.0,0.80905,0.832133,0.0,0.0,0.059514,80313.0,0.138822,0.248964,0.178121,0.351466,-0.059563,0.676326,6.817921,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153103,-0.010558,0.0,0.0,-0.079385,-0.018807,-0.015554,-0.028858,0.829428,-0.042506,-0.099746,-0.008154,-0.026037,1.87083,4.405889,-0.086414,-0.00066,-0.326379,4.541667,0.017844,0.076123,0.111813
