iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1743,134.33696,1000.0,0.918457,0.898135,0.0,0.0,0.117715,57275.0,0.118221,0.424035,0.201241,0.470351,-0.037749,0.777366,5.95152,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001797,-0.004436,0.0,-0.000158,-0.015902,-0.031956,-0.056488,0.795175,-0.041906,-0.081342,-0.016605,-0.039005,1.841634,0.713569,-0.04553,-0.032217,-0.038059,4.708333,0.010361,0.065871,0.094738
1744,133.752075,1000.0,0.905444,0.882696,0.0,0.0,0.118019,65983.0,0.117136,0.437698,0.206468,0.486828,-0.037929,0.812111,5.981204,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001897,-0.004288,0.0,-0.000164,-0.015885,-0.03192,-0.05709,0.794835,-0.042397,-0.079225,-0.017193,-0.039296,1.846681,0.707778,-0.046141,-0.035324,-0.03852,4.0,0.013282,0.079899,0.102688
1745,133.211243,1000.0,0.92942,0.885608,0.0,0.0,0.118107,67162.0,0.119254,0.437225,0.207176,0.483602,-0.040049,0.798285,5.994472,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001789,-0.004269,0.0,-0.000166,-0.016337,-0.033891,-0.058636,0.792062,-0.042612,-0.086604,-0.017052,-0.041488,1.850984,0.706712,-0.047137,-0.044379,-0.028524,3.958333,0.009605,0.07086,0.101711
1746,132.54306,1000.0,0.917093,0.881709,0.0,0.0,0.118047,25744.0,0.1171,0.428261,0.197835,0.462476,-0.037685,0.762029,6.021534,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00177,-0.005133,0.0,-0.000154,-0.015877,-0.031511,-0.055241,0.782568,-0.041102,-0.083814,-0.015702,-0.03861,1.851948,0.715103,-0.045458,-0.045337,-0.042949,4.521739,0.011726,0.072773,0.088512
1747,133.731003,1000.0,0.922673,0.893424,0.0,0.0,0.118088,67657.0,0.118795,0.423961,0.200087,0.479516,-0.038108,0.784063,5.969356,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001832,-0.004681,0.0,-0.000158,-0.016108,-0.033072,-0.057817,0.788505,-0.041959,-0.082684,-0.016971,-0.039452,1.84484,0.712901,-0.046594,-0.040603,-0.028757,4.130435,0.011127,0.068538,0.097404
1748,134.102402,1000.0,0.920985,0.885688,0.0,0.0,0.118322,64324.0,0.119156,0.42433,0.205322,0.49118,-0.03915,0.803162,6.004242,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001824,-0.004802,0.0,-0.00016,-0.016182,-0.033352,-0.057193,0.78761,-0.042026,-0.084728,-0.01699,-0.039639,1.847652,0.712493,-0.047235,-0.0531,-0.051963,3.869565,0.010466,0.075531,0.079496
1749,133.437561,1000.0,0.925697,0.896515,0.0,0.0,0.11846,63389.0,0.116561,0.424543,0.203105,0.47859,-0.037846,0.80828,6.0191,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001866,-0.00359,0.0,-0.000158,-0.016069,-0.032949,-0.05852,0.795396,-0.041861,-0.08072,-0.0176,-0.037143,1.84567,0.713221,-0.046061,-0.054253,-0.046118,4.041667,0.010597,0.078162,0.097691
1750,133.889511,1000.0,0.91888,0.893437,0.0,0.0,0.118571,58148.0,0.122255,0.438038,0.209611,0.515776,-0.041794,0.814038,6.01387,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001866,-0.00603,0.0,-0.000169,-0.016525,-0.036247,-0.060915,0.780511,-0.043726,-0.086844,-0.018285,-0.042467,1.83816,0.702372,-0.049424,-0.044452,-0.030765,4.958333,0.010527,0.080006,0.082277
1751,133.288345,1000.0,0.922548,0.89823,0.0,0.0,0.118455,61041.0,0.118592,0.427375,0.20321,0.484325,-0.038367,0.794914,5.980066,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001834,-0.004833,0.0,-0.00016,-0.01599,-0.033152,-0.057681,0.792269,-0.041538,-0.08156,-0.016946,-0.03911,1.843303,0.713796,-0.046377,-0.040726,-0.038077,6.416667,0.011258,0.063631,0.097789
1752,132.74263,1000.0,0.926675,0.892394,0.0,0.0,0.118572,24237.0,0.118452,0.427891,0.203763,0.489394,-0.039433,0.796766,5.968826,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001822,-0.004684,0.0,-0.000161,-0.016193,-0.033607,-0.058176,0.789865,-0.042216,-0.083419,-0.017106,-0.040112,1.845946,0.71121,-0.047301,-0.038096,-0.036655,7.25,0.012243,0.071357,0.108195
1753,133.806885,1000.0,0.922902,0.894947,0.0,0.0,0.118529,58766.0,0.119758,0.430334,0.206968,0.485885,-0.039568,0.799503,5.986364,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001798,-0.004568,0.0,-0.000165,-0.016075,-0.033107,-0.057884,0.795738,-0.041833,-0.085046,-0.016937,-0.040576,1.844575,0.712164,-0.04668,-0.045609,-0.040188,7.375,0.011582,0.07656,0.10418
1754,134.697968,1000.0,0.921853,0.890286,0.0,0.0,0.11868,57351.0,0.117928,0.426405,0.208201,0.498394,-0.039833,0.811712,5.990945,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001823,-0.004681,0.0,-0.000162,-0.016257,-0.03352,-0.058421,0.791646,-0.042089,-0.082311,-0.016913,-0.039639,1.851408,0.712385,-0.047678,-0.042641,-0.040247,6.625,0.011585,0.077121,0.100459
1755,132.817413,1000.0,0.922419,0.889453,0.0,0.0,0.118519,58824.0,0.116049,0.433425,0.19725,0.46091,-0.037201,0.766028,6.010928,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001808,-0.004607,0.0,-0.000154,-0.015947,-0.031401,-0.056826,0.790514,-0.04171,-0.081821,-0.016615,-0.037793,1.852361,0.711658,-0.045552,-0.047409,-0.042637,7.125,0.010023,0.077416,0.092145
1756,134.162506,1000.0,0.921004,0.893577,0.0,0.0,0.118143,57926.0,0.121436,0.444294,0.206668,0.495017,-0.039966,0.815593,6.004125,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001854,-0.004613,0.0,-0.000169,-0.016339,-0.034196,-0.06052,0.791079,-0.043104,-0.086189,-0.017886,-0.040989,1.840745,0.702974,-0.047675,-0.036023,-0.029696,6.541667,0.010075,0.075264,0.091657
1757,133.880951,1000.0,0.930726,0.888291,0.0,0.0,0.118106,23620.0,0.118104,0.427931,0.205701,0.497278,-0.040159,0.806174,5.977302,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001854,-0.005599,0.0,-0.000162,-0.016214,-0.034645,-0.058128,0.790878,-0.042085,-0.081019,-0.017296,-0.039955,1.845312,0.711158,-0.047778,-0.049351,-0.078155,6.0,0.011282,0.087335,0.103878
1758,132.251892,1000.0,0.914421,0.889435,0.0,0.0,0.118328,62379.0,0.1179,0.430122,0.195987,0.467158,-0.037951,0.768443,5.954906,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001822,-0.004244,0.0,-0.000158,-0.016091,-0.032418,-0.057615,0.785187,-0.041744,-0.083051,-0.017644,-0.039143,1.847165,0.711758,-0.046081,-0.054493,-0.040699,4.208333,0.013426,0.071377,0.08495
1759,133.789322,1000.0,0.926707,0.898251,0.0,0.0,0.118299,58208.0,0.118173,0.43795,0.199676,0.480455,-0.039362,0.801363,5.96331,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001866,-0.004845,0.0,-0.000164,-0.016203,-0.033476,-0.058822,0.799006,-0.042512,-0.085401,-0.017941,-0.04085,1.84675,0.706609,-0.046557,-0.051201,-0.040636,4.833333,0.010525,0.063413,0.082355
1760,133.885086,1000.0,0.923577,0.890497,0.0,0.0,0.118044,55971.0,0.11658,0.432436,0.204746,0.473911,-0.037998,0.787514,5.972465,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.0018,-0.003873,0.0,-0.000156,-0.015862,-0.031834,-0.056618,0.79586,-0.041647,-0.081861,-0.016487,-0.038785,1.856721,0.711906,-0.045336,-0.045357,-0.039985,4.833333,0.011193,0.076751,0.10077
1761,133.82724,1000.0,0.917559,0.890491,0.0,0.0,0.117894,51605.0,0.120711,0.438094,0.212072,0.502746,-0.04095,0.806268,5.989556,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001805,-0.004566,0.0,-0.000168,-0.016424,-0.034875,-0.059335,0.787065,-0.043703,-0.086293,-0.016963,-0.04297,1.836096,0.703059,-0.048187,-0.039848,-0.041064,4.083333,0.010675,0.081725,0.094206
1762,133.911377,1000.0,0.93001,0.885592,0.0,0.0,0.117784,65582.0,0.118374,0.428777,0.201959,0.483138,-0.038907,0.794693,5.928916,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001811,-0.004643,0.0,-0.00016,-0.016153,-0.033328,-0.0585,0.789583,-0.041844,-0.08285,-0.017742,-0.039805,1.845511,0.711245,-0.04711,-0.041975,-0.043263,3.958333,0.010582,0.084774,0.098809
1763,133.573105,1000.0,0.918383,0.89376,0.0,0.0,0.118006,25098.0,0.118918,0.433436,0.202329,0.48547,-0.038988,0.782654,5.945033,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001829,-0.00479,0.0,-0.000162,-0.016354,-0.034009,-0.059455,0.786996,-0.042566,-0.084973,-0.016985,-0.040201,1.846309,0.707927,-0.047346,-0.029933,-0.041079,4.583333,0.013317,0.074969,0.099816
1764,133.387283,1000.0,0.920833,0.891992,0.0,0.0,0.118399,64619.0,0.117114,0.435304,0.195593,0.463271,-0.037056,0.766123,5.962118,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001776,-0.003952,0.0,-0.000154,-0.015946,-0.031027,-0.057082,0.791058,-0.042128,-0.084317,-0.016722,-0.039719,1.853387,0.709454,-0.045476,-0.038941,-0.033693,3.173913,0.012683,0.077414,0.101182
1765,133.707108,1000.0,0.923045,0.89909,0.0,0.0,0.118248,62647.0,0.117499,0.430624,0.200905,0.475103,-0.038078,0.78376,5.968289,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001786,-0.004569,0.0,-0.000158,-0.016069,-0.032409,-0.056957,0.789455,-0.042028,-0.083173,-0.017431,-0.039427,1.850414,0.711102,-0.046162,-0.039814,-0.032532,3.956522,0.011439,0.077825,0.096948
1766,133.037231,1000.0,0.918101,0.888031,0.0,0.0,0.118366,62807.0,0.117031,0.428316,0.196315,0.47189,-0.037796,0.760452,5.941305,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001799,-0.004024,0.0,-0.000157,-0.016125,-0.032714,-0.05802,0.779137,-0.041736,-0.08566,-0.017116,-0.040076,1.853747,0.712003,-0.046083,-0.027139,-0.035662,4.041667,0.011128,0.080512,0.090444
1767,133.18869,1000.0,0.921598,0.882517,0.0,0.0,0.1181,62107.0,0.119229,0.419876,0.202704,0.480603,-0.038369,0.792746,5.939181,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001773,-0.004661,0.0,-0.000158,-0.016299,-0.032276,-0.056787,0.789634,-0.042734,-0.08547,-0.016098,-0.040037,1.850572,0.711094,-0.046676,-0.044028,-0.042602,4.391304,0.011346,0.07038,0.100664
1768,133.005066,1000.0,0.912348,0.889555,0.0,0.0,0.11852,26716.0,0.117606,0.430004,0.196295,0.469332,-0.038325,0.758091,5.93149,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00181,-0.00427,0.0,-0.000161,-0.016174,-0.032597,-0.058808,0.790162,-0.042505,-0.084604,-0.016931,-0.040094,1.854022,0.708514,-0.046392,-0.0278,-0.029267,3.625,0.011166,0.081075,0.092212
1769,132.919174,1000.0,0.922547,0.888961,0.0,0.0,0.118617,64919.0,0.118364,0.437865,0.209563,0.495841,-0.040094,0.78935,5.960876,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001766,-0.005516,0.0,-0.000158,-0.016412,-0.03352,-0.057532,0.783947,-0.043064,-0.085638,-0.016934,-0.040619,1.846112,0.707284,-0.047911,-0.016952,-0.015475,3.391304,0.009966,0.079971,0.089326
1770,133.496017,1000.0,0.923776,0.898749,0.0,0.0,0.118423,55167.0,0.122131,0.430925,0.215161,0.511867,-0.041459,0.833877,5.95422,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001804,-0.004814,0.0,-0.000168,-0.016525,-0.034729,-0.05932,0.79318,-0.042585,-0.087588,-0.018145,-0.042621,1.841412,0.708238,-0.048541,-0.041123,-0.041343,3.434783,0.00968,0.065118,0.09607
1771,133.07251,1000.0,0.928404,0.885314,0.0,0.0,0.118254,59223.0,0.115793,0.431133,0.185774,0.443669,-0.036597,0.742881,5.963917,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001811,-0.003667,0.0,-0.000151,-0.015995,-0.03137,-0.056829,0.795912,-0.042541,-0.082433,-0.017309,-0.037025,1.852565,0.710153,-0.045179,-0.021898,-0.020722,3.541667,0.010345,0.083159,0.108155
1772,132.390732,1000.0,0.917593,0.894366,0.0,0.0,0.118335,60226.0,0.11724,0.427482,0.199539,0.468403,-0.038716,0.75059,5.933261,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001818,-0.004018,0.0,-0.000157,-0.01636,-0.03298,-0.058657,0.778593,-0.04224,-0.084628,-0.017877,-0.039289,1.853624,0.710958,-0.047016,-0.027317,-0.032529,3.913043,0.010069,0.084945,0.106898
1773,132.335571,1000.0,0.927699,0.888851,0.0,0.0,0.118298,61694.0,0.117958,0.422957,0.199454,0.459039,-0.037983,0.761573,5.939857,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001806,-0.004358,0.0,-0.000158,-0.016077,-0.032216,-0.057345,0.794582,-0.041804,-0.083992,-0.016481,-0.04037,1.849402,0.713272,-0.045543,-0.045682,-0.048645,3.869565,0.01219,0.064531,0.096818
1774,134.066299,1000.0,0.915875,0.887871,0.0,0.0,0.11834,25438.0,0.120144,0.437567,0.20901,0.482854,-0.039237,0.812247,5.987858,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001776,-0.004263,0.0,-0.00017,-0.016439,-0.032469,-0.05942,0.79735,-0.042617,-0.089106,-0.016906,-0.041941,1.849058,0.706964,-0.047059,-0.037225,-0.03643,3.875,0.013279,0.074871,0.082208
1775,133.234512,1000.0,0.923288,0.884985,0.0,0.0,0.118457,61849.0,0.114707,0.419535,0.18734,0.466024,-0.038195,0.760458,5.949806,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001884,-0.004965,0.0,-0.000161,-0.016344,-0.032875,-0.059228,0.783035,-0.041979,-0.082481,-0.018867,-0.039877,1.858845,0.713227,-0.047306,-0.03478,-0.029043,3.666667,0.011887,0.083016,0.096416
1776,133.891525,1000.0,0.916142,0.880461,0.0,0.0,0.118269,68248.0,0.116863,0.439092,0.196829,0.468588,-0.037655,0.77709,5.912583,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001791,-0.004122,0.0,-0.000156,-0.01617,-0.031561,-0.056888,0.787325,-0.042272,-0.083549,-0.01752,-0.038885,1.848641,0.708418,-0.046547,-0.014117,-0.012371,3.9,0.011259,0.075059,0.096148
1777,133.671677,1000.0,0.919236,0.886206,0.0,0.0,0.118479,62417.0,0.118501,0.437467,0.205134,0.488334,-0.039513,0.797167,5.956342,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001815,-0.004693,0.0,-0.000166,-0.016365,-0.032675,-0.05876,0.789285,-0.043065,-0.086142,-0.01745,-0.041228,1.848427,0.705803,-0.047603,-0.025111,-0.032877,4.217391,0.010855,0.078622,0.097107
1778,133.198639,1000.0,0.924705,0.898507,0.0,0.0,0.118319,57870.0,0.118106,0.423298,0.196424,0.47797,-0.038249,0.779618,5.968333,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001824,-0.004513,0.0,-0.000159,-0.016251,-0.033044,-0.058614,0.783746,-0.04183,-0.083079,-0.01677,-0.039145,1.843871,0.71301,-0.046903,-0.034662,-0.028299,4.166667,0.010311,0.074558,0.082254
1779,132.851562,1000.0,0.924599,0.883148,0.0,0.0,0.118143,56074.0,0.114143,0.426369,0.191165,0.461142,-0.036768,0.759959,5.947496,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001853,-0.003797,0.0,-0.000151,-0.015935,-0.031156,-0.056919,0.784225,-0.041173,-0.078681,-0.016425,-0.036372,1.857346,0.713715,-0.045833,-0.034318,-0.034745,4.291667,0.013956,0.075954,0.1042
1780,133.372528,1000.0,0.917951,0.878271,0.0,0.0,0.118406,24674.0,0.114671,0.42545,0.195983,0.469485,-0.036593,0.77854,5.92851,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00185,-0.003904,0.0,-0.000152,-0.016029,-0.031757,-0.057471,0.785875,-0.041833,-0.080792,-0.0164,-0.037348,1.857794,0.712666,-0.045552,-0.042618,-0.042339,3.875,0.012731,0.079829,0.103199
1781,132.392975,1000.0,0.92039,0.898146,0.0,0.0,0.118599,57462.0,0.114723,0.427158,0.191707,0.457557,-0.036226,0.741827,5.976458,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001819,-0.004451,0.0,-0.00015,-0.016079,-0.031208,-0.057629,0.779326,-0.04166,-0.082334,-0.01694,-0.037196,1.857984,0.712198,-0.045739,-0.040012,-0.035757,3.791667,0.011183,0.083855,0.09053
1782,133.593445,1000.0,0.92825,0.889433,0.0,0.0,0.118582,62325.0,0.118599,0.447401,0.202004,0.490375,-0.03892,0.802734,5.949532,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00184,-0.004386,0.0,-0.000164,-0.016446,-0.033574,-0.059212,0.788517,-0.043188,-0.085894,-0.018294,-0.039951,1.844791,0.701941,-0.047754,-0.024788,-0.02859,4.666667,0.01195,0.070969,0.096366
1783,133.218353,993.76001,0.917091,0.88429,0.041667,0.0,0.118349,59344.0,0.116367,0.430885,0.199621,0.479953,-0.038564,0.791528,5.970891,-0.8,-0.01,-0.05,-0.2,-2.0,0.498379,-0.00183,-0.003903,-0.000208,-0.000161,-0.016276,-0.033341,-0.058351,0.788403,-0.042694,-0.084359,-0.017492,-0.040461,1.84512,0.705135,-0.046728,-0.023003,-0.023168,4.958333,0.011419,0.07285,0.096793
1784,132.852554,1000.0,0.920428,0.895404,0.0,0.0,0.118286,58802.0,0.11422,0.420831,0.195295,0.465324,-0.037104,0.756371,5.937531,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001792,-0.003667,0.0,-0.000152,-0.0161,-0.031394,-0.055431,0.787333,-0.040984,-0.080889,-0.016244,-0.038237,1.855307,0.716705,-0.045746,-0.036063,-0.034622,4.791667,0.012112,0.073559,0.08893
1785,133.772156,1000.0,0.92511,0.902998,0.0,0.0,0.118236,23583.0,0.116515,0.429472,0.204528,0.474049,-0.038028,0.783447,5.973533,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001795,-0.0046,0.0,-0.000153,-0.016171,-0.031776,-0.056068,0.789597,-0.041315,-0.08207,-0.016028,-0.038681,1.849123,0.714544,-0.046206,-0.040763,-0.041028,4.791667,0.010795,0.079575,0.090669
1786,133.428085,1000.0,0.921537,0.892831,0.0,0.0,0.118042,59490.0,0.11992,0.432949,0.214626,0.497454,-0.039774,0.806126,5.950069,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001749,-0.004178,0.0,-0.000163,-0.016452,-0.03307,-0.0575,0.781494,-0.042167,-0.088015,-0.016692,-0.042375,1.846675,0.70983,-0.047554,-0.036896,-0.044854,3.521739,0.010738,0.075589,0.088774
1787,133.60907,1000.0,0.920337,0.893917,0.0,0.0,0.118078,63053.0,0.119334,0.44332,0.210453,0.499851,-0.040388,0.819838,5.949899,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001806,-0.005302,0.0,-0.000167,-0.016604,-0.03391,-0.058697,0.796826,-0.043784,-0.088533,-0.017606,-0.042367,1.846796,0.70069,-0.047926,-0.057716,-0.058648,4.347826,0.011077,0.080993,0.09449
1788,132.891754,1000.0,0.924062,0.886602,0.0,0.0,0.118091,62781.0,0.115715,0.429535,0.196118,0.474851,-0.03796,0.7746,5.986589,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001883,-0.004411,0.0,-0.000156,-0.016248,-0.032812,-0.057879,0.777159,-0.042386,-0.083225,-0.017344,-0.039087,1.858548,0.710253,-0.046856,-0.028592,-0.027954,4.458333,0.009991,0.069804,0.090121
1789,133.762146,1000.0,0.930106,0.893554,0.0,0.0,0.118094,57473.0,0.117813,0.439085,0.203727,0.49526,-0.03994,0.79748,5.97919,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001838,-0.004107,0.0,-0.000161,-0.016436,-0.034101,-0.057214,0.789747,-0.043233,-0.082856,-0.016845,-0.03954,1.851292,0.704416,-0.047772,-0.02989,-0.034649,4.0,0.011344,0.072182,0.095014
1790,133.678909,1000.0,0.918501,0.891741,0.0,0.0,0.117944,24382.0,0.116931,0.430122,0.200476,0.470933,-0.037841,0.763092,6.002449,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001755,-0.004136,0.0,-0.000152,-0.016308,-0.031564,-0.055745,0.787407,-0.041956,-0.086992,-0.017045,-0.039755,1.852819,0.712001,-0.046215,-0.034774,-0.034175,3.73913,0.010994,0.083927,0.116772
1791,134.554855,1000.0,0.935325,0.894414,0.0,0.0,0.117969,60545.0,0.119388,0.43798,0.215697,0.5066,-0.04118,0.834956,5.971618,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001785,-0.005023,0.0,-0.000168,-0.016604,-0.03352,-0.058175,0.799645,-0.04317,-0.087467,-0.017004,-0.042012,1.845285,0.703809,-0.048268,-0.044761,-0.043105,4.291667,0.011402,0.078941,0.102341
1792,134.788223,1000.0,0.9229,0.886049,0.0,0.0,0.11794,65610.0,0.117763,0.428416,0.210822,0.495377,-0.040567,0.798629,5.976721,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001796,-0.005553,0.0,-0.000163,-0.016518,-0.033921,-0.058515,0.787625,-0.042523,-0.086105,-0.016553,-0.040838,1.851791,0.70954,-0.047865,-0.025866,-0.027721,5.333333,0.011997,0.074783,0.094663
1793,132.878387,1000.0,0.922131,0.892197,0.0,0.0,0.117956,64129.0,0.114996,0.427902,0.200398,0.470707,-0.038129,0.777471,5.939359,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001801,-0.004598,0.0,-0.000159,-0.016395,-0.032485,-0.05757,0.790934,-0.041958,-0.084378,-0.01698,-0.03979,1.858622,0.710911,-0.046557,-0.046792,-0.045112,6.791667,0.010923,0.07058,0.091867
1794,134.005554,1000.0,0.931184,0.893521,0.0,0.0,0.117912,66056.0,0.116795,0.434396,0.204175,0.487404,-0.038979,0.792253,5.984182,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.00182,-0.004772,0.0,-0.000162,-0.016399,-0.032551,-0.057189,0.793667,-0.04249,-0.083894,-0.017264,-0.040298,1.853125,0.707749,-0.0475,-0.053847,-0.041887,7.458333,0.011072,0.075632,0.096085
1795,133.322006,1000.0,0.925959,0.895167,0.0,0.0,0.117978,63802.0,0.115523,0.432748,0.20207,0.477635,-0.03839,0.785479,5.970012,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001821,-0.004331,0.0,-0.000158,-0.016268,-0.032076,-0.056378,0.792084,-0.042003,-0.081866,-0.016907,-0.039669,1.852362,0.710037,-0.046447,-0.032183,-0.032657,7.375,0.010132,0.07305,0.106046
1796,134.486816,1000.0,0.930317,0.895318,0.0,0.0,0.117857,25614.0,0.116029,0.426595,0.208234,0.504024,-0.039992,0.809108,5.953106,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001834,-0.004577,0.0,-0.00016,-0.016517,-0.034382,-0.058025,0.787736,-0.041983,-0.082453,-0.016684,-0.039764,1.849067,0.710346,-0.048235,-0.034117,-0.038045,7.041667,0.010553,0.074109,0.084501
1797,134.088867,1000.0,0.930885,0.895252,0.0,0.0,0.117885,59238.0,0.114106,0.424962,0.199465,0.472673,-0.037587,0.788522,5.967401,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001854,-0.004369,0.0,-0.000158,-0.016211,-0.031943,-0.057401,0.794325,-0.040914,-0.080729,-0.016603,-0.038205,1.853922,0.716062,-0.046043,-0.037707,-0.047561,6.791667,0.011985,0.076434,0.102679
1798,133.082672,1000.0,0.9246,0.898008,0.0,0.0,0.118032,57427.0,0.112974,0.425565,0.198378,0.476912,-0.037729,0.798761,5.943924,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001881,-0.00403,0.0,-0.00016,-0.016113,-0.031607,-0.057002,0.795814,-0.042046,-0.079824,-0.017412,-0.039331,1.862693,0.711638,-0.046017,-0.073116,-0.073664,6.166667,0.011371,0.078365,0.08899
1799,132.226578,1000.0,0.907964,0.881172,0.0,0.0,0.118011,63361.0,0.119484,0.426896,0.203958,0.489801,-0.03922,0.78034,5.941399,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001788,-0.005064,0.0,-0.000159,-0.016507,-0.033996,-0.058373,0.781318,-0.042446,-0.085691,-0.016911,-0.041164,1.842202,0.710028,-0.047607,-0.045322,-0.047728,5.375,0.014278,0.094696,0.100765
1800,133.740051,1000.0,0.927222,0.891644,0.0,0.0,0.117897,61477.0,0.113037,0.423568,0.193927,0.466124,-0.036667,0.764708,5.943983,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001841,-0.004479,0.0,-0.000154,-0.016039,-0.030446,-0.055651,0.783917,-0.040736,-0.079946,-0.016292,-0.037796,1.859774,0.717154,-0.045711,-0.038273,-0.032097,4.625,0.012699,0.062718,0.102482
1801,133.533951,1000.0,0.921185,0.89211,0.0,0.0,0.118147,59589.0,0.116238,0.428586,0.205087,0.471914,-0.038208,0.77396,5.941774,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001766,-0.004345,0.0,-0.000157,-0.016325,-0.032565,-0.057077,0.789684,-0.042362,-0.085389,-0.016333,-0.039995,1.853662,0.710154,-0.046543,-0.025676,-0.023828,4.75,0.012061,0.06286,0.09509
1802,134.735748,1000.0,0.924838,0.896571,0.0,0.0,0.118424,24400.0,0.118313,0.430964,0.215048,0.500384,-0.040494,0.807871,5.951488,-0.8,-0.01,-0.05,-0.2,-2.0,0.500007,-0.001777,-0.00482,0.0,-0.000164,-0.016502,-0.033553,-0.057359,0.790666,-0.043583,-0.086892,-0.016326,-0.042198,1.847057,0.705019,-0.04752,-0.031262,-0.043691,4.583333,0.011827,0.071154,0.079261
